报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20120930,,2617651321.84,,,,,,166057089.79,150011306.22,16045783.57,,214759878.05,,835901.92,,,,,,,,21851764.07,22687665.99,601107478.43,,,,,,3622263434.1,,,,,,,,,31576616.52,,,,,,,,,264001882.01,264001882.01,,532073243.56,,532073243.56,,,,,,323174161.9,,,6830082.15,,20788876.31,0.0,1178444862.45,4800708296.55,,,,,,,,490197422.52,251240000.0,238957422.52,94669642.3,,,,128753617.36,566879223.79,,,,,331263601.18,331263601.18,,,,,,,,,,,,,,,518927.19,1612282434.34,,,,,,,,,,,,,,10475905.29,10475905.29,1622758339.63,,503600000.0,,,,1294938493.19,,,,147070297.6,,,1232341166.13,,,3177949956.92,,3177949956.92,4800708296.55,定期报告,未审计,20121029,CNY,合并期末,2020-03-13T15:29:48
20120630,,1824743757.27,,,0.0,,,652685306.15,625430346.43,27254959.72,,206035812.34,,8592066.3,,,,,,,,20550532.33,29142598.63,536062640.51,,,,,,3248670114.9,,,,,,,,,32146584.2,,,,,909328733.35,506189034.01,403139699.34,6951990.42,231359610.62,227723809.28,3635801.34,396187708.92,,396187708.92,,,,,,325467547.65,,,7178678.18,,20918608.11,,1013258737.68,4261928852.58,,,,,,,,162183085.16,10000000.0,152183085.16,82399866.61,,,,131335468.19,522050748.4,,,,,290916502.05,290916502.05,,,,,,,,,,,,,,,1037854.38,1189923524.79,,,,,,,,,,,,,,10475905.29,10475905.29,1200399430.08,,503600000.0,,,,1294938493.19,,,,147070297.6,,,1115920631.71,,,3061529422.5,,3061529422.5,4261928852.58,定期报告,未审计,20120822,CNY,合并期末,2020-03-13T15:29:48
20120331,,1880825929.7,,,,,,736281919.17,697464258.23,38817660.94,,282036073.0,,,,,,,,,,11453186.99,11453186.99,557823278.87,,,,,,3468420387.73,,,,,,,,,32242497.23,,,,,,,,,183420195.37,183420195.37,,353013971.86,,353013971.86,,,,,,247003999.99,,,8736386.15,,21178071.7,,845595122.3,4314015510.03,,,,,,,,121022939.98,,121022939.98,231790342.7,,,,170111229.31,506751123.29,,,,,255100166.37,255100166.37,,,,,,,,,,,,,,,1556781.56,1286332583.21,,,,,,,,,,,,,,10475905.29,10475905.29,1296808488.5,,251800000.0,,,,1546738493.19,,,,147070297.6,,,1071598230.74,,,3017207021.53,,3017207021.53,4314015510.03,定期报告,未审计,20120423,CNY,合并期末,2020-03-13T15:29:48
20111231,,2082032491.33,,,,,,528228849.71,490543018.49,37685831.22,,233262710.73,,4451540.35,,,,,,,,7882417.86,12333958.21,578157069.43,,,,,,3434015079.41,,,,,,,,,32558410.26,,,,,859712029.43,489981848.17,369730181.26,6951990.42,133017100.51,133017100.51,,362778190.84,,362778190.84,,,,,,248594232.04,,,9678465.54,,21178071.7,,807804470.89,4241819550.3,,,,,,,,219823856.45,,219823856.45,135597187.88,,,,192762077.27,671079511.43,,,,,248890018.78,248890018.78,,,,,,,,,,,,,,,2075708.75,1470228360.56,,,,,,,,,,,,,,10475905.29,10475905.29,1480704265.85,,251800000.0,,,,1546738493.19,,,,147070297.6,,,815506493.66,,,2761115284.45,,2761115284.45,4241819550.3,定期报告,是,20130423,CNY,合并期末,2020-03-13T15:29:48
20110930,,1892968677.42,,,,,,470072516.24,429674875.08,40397641.16,,38393022.13,,,,,,,,,,55761590.84,55761590.84,562037815.91,,,,,,3019233622.54,,,,,,,,,41414747.89,,,,,,,,,98266435.29,98266435.29,,337865724.2,,337865724.2,,,,,,248927104.06,,,1106735.13,,22032511.4,,749613257.97,3768846880.51,,,,,,,,159324365.26,,159324365.26,369625273.03,,,,121765114.26,371260946.07,,,,,196582095.01,196582095.01,,,,,,,,,,,,,,,314447.05,1218872240.68,,,,,,,,,,,,,,4750113.83,4750113.83,1223622354.51,,251800000.0,,,,1546738493.19,,,,97283190.7,,,649402842.11,,,2545224526.0,,2545224526.0,3768846880.51,定期报告,未审计,20111025,CNY,合并期末,2020-03-13T15:29:48
20110630,,663079295.66,,,,,,432994814.09,391564070.58,41430743.51,,5584689.99,,,,,,,,,,97744409.65,97744409.65,481855981.8,,,,,,1681259191.19,,,,,,,,,42710660.92,,,,,815362263.24,474288292.76,341073970.48,6951990.42,10763682.75,10763682.75,,334121980.06,,334121980.06,,,,,,200918757.37,,,1328082.17,,22110774.39,,611953937.66,2293213128.85,,,,,,,,113707078.52,,113707078.52,233472954.11,,,,121853415.84,368116984.93,,,,,195510660.84,195510660.84,,,,,,,,,,,,,,,628894.1,1033289988.34,,,,,,,,,,,,,,4750113.83,4750113.83,1038040102.17,,235000000.0,,,,336039042.92,,,,97283190.7,,,586850793.06,,,1255173026.68,,1255173026.68,2293213128.85,定期报告,未审计,20110819,CNY,合并期末,2020-03-13T15:29:48
20110331,,573038204.39,,,,,,459691234.67,409569703.69,50121530.98,,5155615.52,,,,,,,,,,65191786.08,65191786.08,444961886.26,,,,,,1548038726.92,,,,,,,,,44006573.95,,,,,,,,,8104860.89,8104860.89,,343140592.81,,343140592.81,,,,,,196683230.94,,,1549429.21,,22613635.6,,616098323.4,2164137050.32,,,,,,,,84387578.84,,84387578.84,257015678.32,,,,147027459.49,320217180.98,,,,,133018320.42,133018320.42,,,,,,,,,,,,,,,1087038.38,942753256.43,,,,,,,,,,,,,,4750113.83,4750113.83,947503370.26,,235000000.0,,,,336039042.92,,,,97283190.7,,,548311446.44,,,1216633680.06,,1216633680.06,2164137050.32,定期报告,未审计,20110427,CNY,合并期末,2020-03-13T15:29:48
20101231,,643231404.42,,,,,,108849487.93,96030755.37,12818732.56,,1829510.94,,,,,,,,,,77890785.6,77890785.6,452879486.68,,,,,,1284680675.57,,,,,,,,,45302486.98,,,,,797965905.14,450940444.96,347025460.18,6951990.42,9044377.55,9044377.55,,340073469.76,,340073469.76,,,,,,154446392.29,,,1770776.25,,22613635.6,,573251138.43,1857931814.0,,,,,,,,125477892.08,,125477892.08,91491403.51,,,,125967749.54,334701132.86,,,,,125010186.17,125010186.17,,,,,,,,,,,,,,,1257788.19,803906152.35,,,,,,,,,,,,,,4550113.83,4550113.83,808456266.18,,235000000.0,,,,336039042.92,,,,97283190.7,,,381153314.2,,,1049475547.82,,1049475547.82,1857931814.0,定期报告,是,20120329,CNY,合并期末,2020-03-13T15:29:48
20100930,,552495823.19,,,,,,157675292.09,130568154.88,27107137.21,,20516408.13,,,,,,,,,,25820763.92,25820763.92,424256250.36,,,,,,1180764537.69,,,,,,,,,32693051.25,,,,,,,,,10898046.33,10855546.33,42500.0,335131348.79,,335131348.79,,,,,,72740001.79,,,,,3768507.78,,455230955.94,1635995493.63,,,,,,,,86837981.24,,86837981.24,334575795.14,,,,99027591.46,138160932.21,,,,,105795101.33,105795101.33,,,,,,,,,,,,,,,,764397401.38,,,,,,,,,,,,,,3022250.0,3022250.0,767419651.38,,235000000.0,,,,326064758.92,,,,69977281.49,,,237533801.84,,,868575842.25,,868575842.25,1635995493.63,定期报告,未审计,20101023,CNY,合并期末,2020-03-13T15:29:48
20100630,,443451147.11,,,,,,166815007.85,136032142.4,30782865.45,,6640859.89,,,,,,,,,,12517857.62,12517857.62,386935338.47,,,,,,1016360210.94,,,,,,,,,31760734.56,,,,,793279020.09,451584416.19,341694603.9,1766845.57,4011429.0,3968929.0,42500.0,339927758.33,,339927758.33,,,,,,73454208.22,,,,,4672443.35,,453826573.46,1470186784.4,,,,,,,,46343623.62,,46343623.62,237990739.89,,,,92510798.75,137791706.34,,,,,119321724.83,119321724.83,,,,,,,,,,,,,,,,633958593.43,,,,,,,,,,,,,,3093250.0,3093250.0,637051843.43,,235000000.0,,,,326064758.92,,,,69977281.49,,,202092900.56,,,833134940.97,,833134940.97,1470186784.4,定期报告,未审计,20100807,CNY,合并期末,2020-03-13T15:29:48
20100331,,459116214.08,,,,,,241658265.21,174337095.06,67321170.15,,2392735.2,,,,,,,,,,10929831.39,10929831.39,371248573.3,,,,,,1085345619.18,,,,,,,,300000.0,30685624.51,,,,,,,,,1106565.0,1064065.0,42500.0,349792234.84,,349792234.84,,,,,,82742241.84,,,,,9330775.17,,473957441.36,1559303060.54,,,,,,,,47326319.56,,47326319.56,133915573.6,,,,112883293.78,186619089.64,,,,,192150429.9,192150429.9,,,,,,,,,,,,,,,,672894706.48,,,,,,,,,,,,,,3128750.0,3128750.0,676023456.48,,235000000.0,,,,326064758.92,,,,69977281.49,,,252237563.65,,,883279604.06,,883279604.06,1559303060.54,定期报告,未审计,20100430,CNY,合并期末,2020-03-13T15:29:48
20091231,,361489784.09,,,397590.0,,,94913691.24,72556609.11,22357082.13,,2361064.82,,,,,,,,,,21565393.47,21565393.47,366389575.6,,,,,,847117099.22,,,,,,,,300000.0,31272097.26,,,,,792503705.21,433100371.08,359403334.13,1766845.57,3324658.21,3282158.21,42500.0,357636488.56,,357636488.56,,,,,,81882011.19,,,,,21841015.1,,496256270.32,1343373369.54,,,,,,,,66333700.21,,66333700.21,98300814.7,,,,94075147.27,170587380.86,,,,,97267619.61,97267619.61,,,,,,,,,,,,,,5000000.0,,531564662.65,,,,,,,,,,,,,,3187000.0,3187000.0,534751662.65,,235000000.0,,,,326692758.92,,,,70040399.93,,,176888548.04,,,808621706.89,,808621706.89,1343373369.54,定期报告,是,20110326,CNY,合并期末,2020-03-13T15:29:48
20090930,,283657557.35,,,,,,143245532.89,114284198.11,28961334.78,,6690772.31,,,,,,,,,,13656869.48,13656869.48,372282870.31,,,,,,819533602.34,,,,,,,,,28205437.24,,,,,,,,,4553304.03,4438042.41,115261.62,395336323.54,,395336323.54,,,,,,92618686.67,,,1981282.14,,1243639.23,,523938672.85,1343472275.19,,10000000.0,,,,,,154694776.5,44000000.0,110694776.5,170246782.26,,,,95782413.36,114376572.99,,22452.59,,,82822269.35,82844721.94,,,,,,,,,,,,,,10000000.0,,637945267.05,,,,,,,,,,,,1415250.0,,,1415250.0,639360517.05,,235000000.0,,,,307729034.12,,,,52283759.34,,,106013311.87,,,701026105.33,3085652.81,704111758.14,1343472275.19,定期报告,未审计,20091029,CNY,合并期末,2020-03-13T15:29:48
20090630,,222962756.63,,,,,,119367774.55,77887523.86,41480250.69,,4901333.1,,,,,,,,,,3347208.94,3347208.94,362487609.92,,,,,,713066683.14,,,,,,,,,28864855.49,,,,,851756048.94,446560407.98,405195640.96,27779.58,4926420.02,4811158.4,115261.62,405167861.38,,405167861.38,,,,,,93165926.78,,,2119445.93,,1243639.23,,535488148.83,1248554831.97,,10000000.0,,,,,,74391897.64,,74391897.64,88131545.87,,,,91232828.3,116535694.5,,22452.59,,,96879652.62,96902105.21,,,,,,,,,,,,,,10000000.0,,487194071.52,,66000000.0,,,,,,,,,,1530000.0,,,67530000.0,554724071.52,,235000000.0,,,,307729034.12,,,,52283759.34,,,95744522.78,,,690757316.24,3073444.21,693830760.45,1248554831.97,定期报告,未审计,20090824,CNY,合并期末,2020-03-13T15:29:48
20090331,,260469485.76,,,,,,173453996.46,102741596.48,70712399.98,,7013356.39,,,,,,,,,,14362664.63,14362664.63,422013832.14,,,,,,877313335.38,,,,,,,,,28942561.99,,,,,,,,,77848719.6,77218032.21,630687.39,397315759.91,,397315759.91,,,,,,88956832.24,,,2259183.05,,1599652.25,,596922709.04,1474236044.42,,30000000.0,,,,,,92758818.88,,92758818.88,73449805.79,,,,69799671.33,150968985.98,,22452.59,,,98227676.81,98250129.4,,,,,,,,,,,,,,11000000.0,,526227411.38,,25000000.0,,,,,,,,,,,,9930000.0,34930000.0,561157411.38,,235000000.0,,,,532491668.7,,,,52283759.34,,,90197455.71,,,909972883.75,3105749.29,913078633.04,1474236044.42,定期报告,未审计,20090427,CNY,合并期末,2020-03-13T15:29:48
20081231,,278660158.54,,,,,,149357855.14,110369921.69,38987933.45,,8638499.38,,,,,,,,,,13412024.05,13412024.05,472111360.97,,,,,,922179898.08,,,,,,,,300000.0,30070920.49,,,,,1054877627.6,494998188.23,559879439.37,27779.58,76516284.26,75221939.28,1294344.98,559851659.79,,559851659.79,,,,,,136102321.09,,,2372932.77,,1599652.25,,806813770.65,1728993668.73,,75000000.0,,,,,,109898263.73,,109898263.73,58417650.48,,,,108018217.51,161654323.58,,22452.59,,,107956696.09,107979148.68,,,,,,,,,,,,,,11000000.0,,631967603.98,,151000000.0,,,,,,,,,,9930000.0,,9930000.0,160930000.0,792897603.98,,235000000.0,,,,591123615.28,,,,52283759.34,,,54560252.98,,,932967627.6,3128437.15,936096064.75,1728993668.73,定期报告,是,20100402,CNY,合并期末,2020-03-13T15:29:48
20080930,,229531519.52,,,,,,143725348.73,83893381.72,59831967.01,,11313439.44,,,,,,,,,,72654074.02,72654074.02,498934229.28,,,,,,956158610.99,,,,,,,,,10542567.26,,,,,,,,,13185136.92,11778294.03,1406842.89,427216472.27,,427216472.27,,,,,,90083332.66,,,2357857.09,,1023874.01,,544409240.21,1500567851.2,,65000000.0,,,,,,104689763.78,,104689763.78,98896956.5,,,,94151742.31,146032665.52,20119.51,,,,63177076.99,63197196.5,,,,,,,,,,,,,,13000000.0,,584968324.61,,36000000.0,,,,,,,,,,7530000.0,,,43530000.0,628498324.61,,235000000.0,,,,532662319.68,,,,52283759.34,,,48923243.72,,,868869322.74,3200203.85,872069526.59,1500567851.2,定期报告,未审计,20081020,CNY,合并期末,2020-03-13T15:29:48
20080630,,166370369.33,,,,,,207755635.96,143805713.83,63949922.13,,9600983.78,,,,,,,,,,67863617.59,67863617.59,467907186.86,,,,,,919497793.52,,,,,,,,,10692608.99,,,,,872088247.96,440471251.22,431616996.74,,45327827.37,43565012.6,1762814.77,431616996.74,,431616996.74,,,,,,53723441.61,,,2450407.75,,1023874.01,,544835156.47,1464332949.99,,75000000.0,,,,,,84056081.7,,84056081.7,71152283.5,,,,92464529.76,138852362.87,,20119.51,,,79283482.85,79303602.36,,,,,,,,,,,,,,13000000.0,,553828860.19,,36000000.0,,,,,,,,,,7530000.0,,,43530000.0,597358860.19,,235000000.0,,,,532662319.68,,,,52283759.34,,,43807449.84,,,863753528.86,3220560.94,866974089.8,1464332949.99,定期报告,未审计,20080819,CNY,合并期末,2020-03-13T15:29:48
20080331,,122605494.11,,,,,,245751566.97,184386057.65,61365509.32,,509178.41,,,,,,,,,,39096956.18,39096956.18,485041113.65,,,,,,893004309.32,,,,,,,,,10838483.75,,,,,,,,,32153691.04,30616000.74,1537690.3,441789269.32,,441789269.32,,,,,,54192074.18,,,2426998.99,,1000290.5,,542400807.78,1435405117.1,,55000000.0,,,,,,68058516.87,,68058516.87,89110849.16,,,,91840692.0,137665186.48,20119.51,,,,67108454.14,67128573.65,,,,,,,,,,,,,,13000000.0,,521803818.16,,36000000.0,,,,,,,,,,7530000.0,,,43530000.0,565333818.16,,235000000.0,,,,532662319.68,,,,52283759.34,,,46887885.78,,,866833964.8,3237334.14,870071298.94,1435405117.1,其他,未审计,20080514,CNY,合并期末,2020-03-13T15:29:48
20071231,,154708705.75,,,,,,155503886.97,121849788.26,33654098.71,,10923981.33,,,,,,,,,,16432963.49,16432963.49,492813407.6,,,,,,830382945.14,,,,,,,,,10984358.51,,,,,860845263.41,414761471.73,446083791.68,,38703431.17,37234859.66,1468571.51,446083791.68,,446083791.68,,,,,,54497679.05,,,2379391.63,,1307621.68,,553956273.72,1384339218.86,,55000000.0,,,,,,66183289.49,,66183289.49,50444893.44,,,,91820122.72,175854383.23,20119.51,20119.51,,,39748641.28,39768760.79,,,,,,,,,,,,,,13000000.0,,492071449.67,,36000000.0,,,,,,,,,,7530000.0,,,43530000.0,535601449.67,,235000000.0,,,,532662319.68,,,,52283759.34,,,25558460.48,,,845504539.5,3233229.69,848737769.19,1384339218.86,定期报告,是,20090331,CNY,合并期末,2020-03-13T15:29:48
20070930,,82712644.86,,,,,,112327768.37,45295084.68,67032683.69,,33951899.25,,,,,,,,,,43340984.96,43340984.96,542700275.72,,,,,,815033573.16,,,,,,,,,8577680.85,,,,,,,,,42068814.7,38918633.48,3150181.22,450847347.1,,450847347.1,,,,,,54966311.62,,,,,1012712.07,,557472866.34,1372506439.5,,55000000.0,,,,,,76692647.13,150000.0,76542647.13,69494992.78,,,,83989031.96,158719469.72,,,,,38425916.61,38425916.61,,,,,,,,,,,,,,9000000.0,,491322058.2,,49000000.0,,,,,,,,,,,,,49000000.0,540322058.2,,235000000.0,,,,529212724.68,,,,47244617.51,,,17285636.5,,,828742978.69,3441402.61,832184381.3,1372506439.5,定期报告,未审计,20071029,CNY,合并期末,2020-03-13T15:29:48
20070630,,104366099.74,,,,,,96873257.63,41495501.58,55377756.05,,12510900.83,,,,,,,,,,28642078.63,28642078.63,580476301.33,,,,,,822868638.16,,,,,,,,,8723555.61,,,,,826935715.97,400620730.98,426314984.99,,59890704.9,58087598.68,1803106.22,426314984.99,,426314984.99,,,,,,55121916.49,,,,,1012712.07,,551063874.06,1373932512.22,,65000000.0,,,,,,79509189.73,150000.0,79359189.73,63199138.43,,,,84061299.15,151489448.23,,,,,35782379.39,35782379.39,,,,,,,,,,,,,,21100000.0,,500141454.93,,49000000.0,,,,,,,,,,,,,49000000.0,549141454.93,,235000000.0,,,,529212724.68,,,,47244617.51,,,9873552.11,,,821330894.3,3460162.99,824791057.29,1373932512.22,定期报告,未审计,20070811,CNY,合并期末,2020-03-13T15:29:48
20070331,,97682569.8,,,,,,96401988.51,27926184.37,68475804.14,,22369488.55,,,,,,,,,,27040450.42,27040450.42,584574307.97,,,,,,828068805.25,,,,,,,,,8869430.37,,,,,,,,,54978666.75,53545952.59,1432714.16,421518979.87,,421518979.87,,,,,,55586799.06,,,,,825921.21,,541779797.26,1369848602.51,,67000000.0,,,,,,80953119.84,,80953119.84,74991371.65,,,,82146672.03,164041161.75,,,,,40897276.24,40897276.24,,,,,,,,,,,,,,21100000.0,,531129601.51,,19000000.0,,,,,,,,,,,,,19000000.0,550129601.51,,235000000.0,,,,529212724.68,,,,139289283.84,,,-87254260.2,,,816247748.32,3471252.68,819719001.0,1369848602.51,定期报告,未审计,20070428,CNY,合并期末,2020-03-13T15:29:48
20061231,,126323268.78,,,,,,93940024.51,58445532.75,35494491.76,,9160157.8,,,,,,,3173171.46,,,23262968.88,23262968.88,576356053.35,,817486.68,,,,829042473.32,,,,,,,,10803478.6,11718751.19,,,,,801838988.13,374329300.11,427509688.02,,39428564.48,38250105.55,1178458.93,427509688.02,,427509688.02,,,,,,55888653.93,,,,,1064831.84,,535610489.46,1364652962.78,,58000000.0,,,,,,84526258.53,200000.0,84326258.53,29269807.68,,,,86155340.91,194797794.77,,,,,26866611.82,26866611.82,236113.22,,,,,,,,1144490.74,,,,,51100000.0,,530715813.71,,19000000.0,,,,,,,,,,,,,19000000.0,549715813.71,,235000000.0,,,,532491668.7,,,,140940771.04,,,-96975097.54,,,811457342.2,3479806.87,814937149.07,1364652962.78,定期报告,是,20080430,CNY,合并期末,2020-03-13T15:29:48
20060930,,121994451.66,,,,,,93973622.62,23677064.97,70296557.65,,9434578.9,,,,,,,1637605.23,,,44518873.15,44518873.15,559875574.98,,12630049.69,,,,844064756.23,,,,,,,,35019496.0,,,,,,782840685.71,358058765.92,424781919.79,,27537713.28,24206940.65,3330772.63,424781919.79,,424781919.79,,,,,,44685633.03,,,,,,,532024762.1,1376089518.33,,58000000.0,,,,,,62910382.22,50000.0,62860382.22,45060382.62,,,,74853805.7,184538478.39,,,,,36558686.45,36558686.45,404237.03,,,,,,,,2007657.01,,,,,53000000.0,,517333629.42,,40100000.0,,,,,,,,,,,,,40100000.0,557433629.42,,235000000.0,,,,529049706.16,,,,139289283.84,,,-86887201.62,,,816451788.38,2204100.53,818655888.91,1376089518.33,定期报告,未审计,20061019,CNY,合并期末,2020-03-13T15:29:48
20060630,,54240713.8,,,,,,78086849.46,13135183.87,64951665.59,,5953655.81,,,,,,,415420.87,,,37559569.9,37559569.9,561668635.0,,5804480.11,,,,743729324.95,,,,,,,,35019496.0,,,,,,786648229.05,351956872.4,434691356.65,,24687202.28,22196221.09,2490981.19,434691356.65,,434691356.65,,,,,,44993561.91,,,,,,,539391616.84,1283120941.79,,16000000.0,,,,,,49988704.74,243000.0,49745704.74,24954086.92,,,,78119388.03,173913248.14,,,,,31123384.43,31123384.43,375427.95,,,,,,,,3415013.46,,,,,53000000.0,,430889253.67,,40100000.0,,,,,,,,,,,,,40100000.0,470989253.67,,235000000.0,,,,529049706.16,,,,139289283.84,,,-93412365.57,,,809926624.43,2205063.69,812131688.12,1283120941.79,定期报告,未审计,20060816,CNY,合并期末,2020-03-13T15:29:48
20060331,,52562726.6,,,,,,60701517.88,22645382.06,38056135.82,,635577.65,,,,,,,,,,72138433.35,72138433.35,550877093.41,,1817747.42,,,,738733096.31,,,,,,,,35019496.0,,,,,,786419744.67,342508445.44,443911299.23,,32250804.97,30658236.33,1592568.64,443911299.23,,443911299.23,,,,,,46240240.4,,,4712.74,,,,557426553.34,1296159649.65,,11000000.0,,,,,,48376606.37,300000.0,48076606.37,32174275.74,,,,72650918.0,180843127.49,,,,,38734914.21,38734914.21,653748.95,,,,,,,,5833709.15,,,,,23000000.0,,413267299.91,,70100000.0,,,,,,,,,,,,,70100000.0,483367299.91,,235000000.0,,,,529049706.16,,,,139289283.84,,,-92761835.61,,,810577154.39,2215195.35,812792349.74,1296159649.65,定期报告,未审计,20060415,CNY,合并期末,2020-03-13T15:29:48
20051231,,102168113.84,,,,,,83964762.25,64983129.52,18981632.73,,3288303.94,,,,,,,,,,28866846.22,28866846.22,560201137.96,,1040273.9,,,,779529438.11,,,,,,,,35019496.0,,,,,,781290985.44,329619263.36,451671722.08,,22613940.23,21468371.67,1145568.56,451671722.08,,451671722.08,,,,,,46886919.29,,,4712.74,,,,556196790.34,1335726228.45,,20000000.0,,,,,,51020453.33,500000.0,50520453.33,24527844.67,,,,76248831.73,214212615.27,,,,,44681806.24,44681806.24,231097.7,,,,,,,,1365633.52,,,,,23000000.0,,455288282.46,,70100000.0,,,,,,,,,,,,,70100000.0,525388282.46,,235000000.0,,,,529049706.16,,,,139289283.84,,,-95218130.79,,,808120859.21,2217086.78,810337945.99,1335726228.45,定期报告,是,20070310,CNY,合并期末,2020-03-13T15:29:48
20050930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418619749.0,1418619749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829483395.0,,829483395.0,,定期报告,未审计,20051022,CNY,合并期末,2020-03-13T15:29:48
20050630,,90258866.0,,,,,,179832459.0,71005246.0,108827213.0,,4399895.0,,,,,,,,,,21550759.0,21550759.0,579795140.0,,2758858.0,,,,878595977.0,,,,,,,,35237654.0,,,,,,691830115.0,313460788.0,378369327.0,,59988153.0,56751642.0,3236511.0,378369327.0,,378369327.0,,,,,,48823531.0,,,2758.0,,,,522421423.0,1401017400.0,,50000000.0,,,,,,33840909.0,550000.0,33290909.0,29205095.0,,,,87196072.0,210422600.0,,,,,69408289.0,69408289.0,695608.0,,,,,,,,7421702.0,,,,,,,488190275.0,,93100000.0,,,,,,,,,,,,,93100000.0,581290275.0,,235000000.0,,,,529049706.0,,,,138831350.0,,,-85371011.0,,,817510045.0,2217080.0,819727125.0,1401017400.0,定期报告,未审计,20050827,CNY,合并期末,2020-03-13T15:29:48
20050331,,109302991.0,,,,,,168731256.0,57126852.0,111604404.0,,12496615.0,,,,,,,,,,43514834.0,43514834.0,585390743.0,,1780314.0,,,,921216753.0,,,,,,,,101088158.0,,,,,,691553275.0,302930661.0,388622614.0,,32156398.0,32016786.0,139612.0,388622614.0,,388622614.0,,,,,,50052522.0,,,2817.0,,,,571922509.0,1493139262.0,,70000000.0,,,,,,26718166.0,350000.0,26368166.0,29110840.0,,,,89313637.0,232128726.0,,,,,91461343.0,91461343.0,704391.0,,,,,,,,22855046.0,,,,,12000000.0,,574292149.0,,28100000.0,,,,,,,,,,,,,28100000.0,602392149.0,,235000000.0,,,,529049706.0,,,,138831350.0,,,-14433425.0,,,888447631.0,2299482.0,890747113.0,1493139262.0,定期报告,未审计,20050630,CNY,合并期末,2020-03-13T15:29:48
20041231,,121327360.0,,,24500000.0,,,67106715.0,27680530.0,39426185.0,,13693210.0,,,,,,,,,,34594932.0,34594932.0,577629784.0,,1151663.0,,,,840003664.0,,,,,,,,35237650.0,,,,,,688811085.0,292184274.0,396626811.0,,26233987.0,26094375.0,139612.0,396626811.0,,396626811.0,,,,,,51281512.0,,,1667.0,,,1667.0,509381627.0,1349385291.0,,70000000.0,,,,,,60955780.0,,60955780.0,22341553.0,,,,85140234.0,199246639.0,,,,,61646927.0,61646927.0,-502716.0,,,,,,,,1223495.0,,,,,15900000.0,,515951912.0,,28100000.0,,,,,,,,,,,,,28100000.0,544051912.0,,235000000.0,,,,529049706.0,,,,139289284.0,,,-100306480.0,,,803032510.0,2300869.0,805333379.0,1349385291.0,定期报告,是,20060228,CNY,合并期末,2020-03-13T15:29:48
